region,parent_region,subset,amplitude value,amplitude stderr,decay value,decay stderr
Ostallgäu (Kreis),Bavaria,confirmed,40.000000000087255,,-1.0,
Ostallgäu (Kreis),Bavaria,recovered,0.0,,-1.0,
Ostallgäu (Kreis),Bavaria,deaths,0.0,,-1.0,
Passau,Bavaria,confirmed,15.000000000032715,,-1.0,
Passau,Bavaria,recovered,0.0,,-1.0,
Passau,Bavaria,deaths,0.0,,-1.0,
Passau (Kreis),Bavaria,confirmed,36.00000000007852,,-1.0,
Passau (Kreis),Bavaria,recovered,0.0,,-1.0,
Passau (Kreis),Bavaria,deaths,0.0,,-1.0,
Pfaffenhofen a.d.Ilm (Kreis),Bavaria,confirmed,32.0000000000698,,-1.0,
Pfaffenhofen a.d.Ilm (Kreis),Bavaria,recovered,0.0,,-1.0,
Pfaffenhofen a.d.Ilm (Kreis),Bavaria,deaths,0.0,,-1.0,
Regen (Kreis),Bavaria,confirmed,25.00000000005453,,-1.0,
Regen (Kreis),Bavaria,recovered,0.0,,-1.0,
Regen (Kreis),Bavaria,deaths,0.0,,-1.0,
Regensburg,Bavaria,confirmed,90.00000000019631,,-1.0,
Regensburg,Bavaria,recovered,0.0,,-1.0,
Regensburg,Bavaria,deaths,0.0,,-1.0,
Regensburg (Kreis),Bavaria,confirmed,85.00000000018541,,-1.0,
Regensburg (Kreis),Bavaria,recovered,0.0,,-1.0,
Regensburg (Kreis),Bavaria,deaths,0.0,,-1.0,
Rhön-Grabfeld (Kreis),Bavaria,confirmed,16.0000000000349,,-1.0,
Rhön-Grabfeld (Kreis),Bavaria,recovered,0.0,,-1.0,
Rhön-Grabfeld (Kreis),Bavaria,deaths,0.0,,-1.0,
Rosenheim,Bavaria,confirmed,48.000000000104706,,-1.0,
Rosenheim,Bavaria,recovered,0.0,,-1.0,
Rosenheim,Bavaria,deaths,0.0,,-1.0,
Rosenheim (Kreis),Bavaria,confirmed,219.00000000047768,,-1.0,
Rosenheim (Kreis),Bavaria,recovered,0.0,,-1.0,
Rosenheim (Kreis),Bavaria,deaths,0.0,,-1.0,
Roth (Kreis),Bavaria,confirmed,21.000000000045805,,-1.0,
Roth (Kreis),Bavaria,recovered,0.0,,-1.0,
Roth (Kreis),Bavaria,deaths,0.0,,-1.0,
Rottal-Inn (Kreis),Bavaria,confirmed,79.0000000001723,,-1.0,
Rottal-Inn (Kreis),Bavaria,recovered,0.0,,-1.0,
Rottal-Inn (Kreis),Bavaria,deaths,0.0,,-1.0,
Schwabach,Bavaria,confirmed,8.00000000001745,,-1.0,
Schwabach,Bavaria,recovered,0.0,,-1.0,
Schwabach,Bavaria,deaths,0.0,,-1.0,
Schwandorf (Kreis),Bavaria,confirmed,38.00000000008289,,-1.0,
Schwandorf (Kreis),Bavaria,recovered,0.0,,-1.0,
Schwandorf (Kreis),Bavaria,deaths,0.0,,-1.0,
Schweinfurt,Bavaria,confirmed,7.000000000015267,,-1.0,
Schweinfurt,Bavaria,recovered,0.0,,-1.0,
Schweinfurt,Bavaria,deaths,0.0,,-1.0,
Schweinfurt (Kreis),Bavaria,confirmed,40.000000000087255,,-1.0,
Schweinfurt (Kreis),Bavaria,recovered,0.0,,-1.0,
Schweinfurt (Kreis),Bavaria,deaths,0.0,,-1.0,
Starnberg (Kreis),Bavaria,confirmed,110.00000000023992,,-1.0,
Starnberg (Kreis),Bavaria,recovered,14.000000000030534,,-1.0,
Starnberg (Kreis),Bavaria,deaths,1.0000000000021811,,-1.0,
Straubing,Bavaria,confirmed,40.000000000087255,,-1.0,
Straubing,Bavaria,recovered,0.0,,-1.0,
Straubing,Bavaria,deaths,0.0,,-1.0,
Straubing-Bogen (Kreis),Bavaria,confirmed,46.00000000010034,,-1.0,
Straubing-Bogen (Kreis),Bavaria,recovered,0.0,,-1.0,
Straubing-Bogen (Kreis),Bavaria,deaths,0.0,,-1.0,
Tirschenreuth (Kreis),Bavaria,confirmed,148.00000000020938,,-1.0,
Tirschenreuth (Kreis),Bavaria,recovered,0.0,,-1.0,
Tirschenreuth (Kreis),Bavaria,deaths,1.0000000000021811,,-1.0,
Traunstein (Kreis),Bavaria,confirmed,64.0000000001396,,-1.0,
Traunstein (Kreis),Bavaria,recovered,0.0,,-1.0,
Traunstein (Kreis),Bavaria,deaths,1.0000000000021811,,-1.0,
Unterallgäu (Kreis),Bavaria,confirmed,43.000000000093785,,-1.0,
Unterallgäu (Kreis),Bavaria,recovered,0.0,,-1.0,
Unterallgäu (Kreis),Bavaria,deaths,0.0,,-1.0,
Weiden,Bavaria,confirmed,20.000000000043627,,-1.0,
Weiden,Bavaria,recovered,0.0,,-1.0,
Weiden,Bavaria,deaths,0.0,,-1.0,
Weilheim-Schongau (Kreis),Bavaria,confirmed,93.00000000020285,,-1.0,
Weilheim-Schongau (Kreis),Bavaria,recovered,0.0,,-1.0,
Weilheim-Schongau (Kreis),Bavaria,deaths,1.0000000000021811,,-1.0,
Weißenburg-Gunzenhausen (Kreis),Bavaria,confirmed,24.000000000052353,,-1.0,
Weißenburg-Gunzenhausen (Kreis),Bavaria,recovered,0.0,,-1.0,
Weißenburg-Gunzenhausen (Kreis),Bavaria,deaths,0.0,,-1.0,
Wunsiedel i.Fichtelgebirge (Kreis),Bavaria,confirmed,53.000000000115605,,-1.0,
Wunsiedel i.Fichtelgebirge (Kreis),Bavaria,recovered,0.0,,-1.0,
Wunsiedel i.Fichtelgebirge (Kreis),Bavaria,deaths,1.0000000000021811,,-1.0,
Würzburg,Bavaria,confirmed,88.00000000019196,,-1.0,
Würzburg,Bavaria,recovered,0.0,,-1.0,
Würzburg,Bavaria,deaths,9.00000000001963,,-1.0,
Würzburg (Kreis),Bavaria,confirmed,135.00000000015268,,-1.0,
Würzburg (Kreis),Bavaria,recovered,0.0,,-1.0,
Würzburg (Kreis),Bavaria,deaths,0.0,,-1.0,
other cases in Bavaria,Bavaria,confirmed,0.0,,-1.0,
other cases in Bavaria,Bavaria,recovered,0.0,,-1.0,
other cases in Bavaria,Bavaria,deaths,10.000000000021814,,-1.0,
Charlottenburg-Wilmersdorf,Berlin,confirmed,23.00000000005017,,-1.0,
Charlottenburg-Wilmersdorf,Berlin,recovered,6.000000000013088,,-1.0,
Charlottenburg-Wilmersdorf,Berlin,deaths,0.0,,-1.0,
Friedrichshain-Kreuzberg,Berlin,confirmed,14.000000000030534,,-1.0,
Friedrichshain-Kreuzberg,Berlin,recovered,0.0,,-1.0,
Friedrichshain-Kreuzberg,Berlin,deaths,0.0,,-1.0,
Lichtenberg,Berlin,confirmed,6.000000000013088,,-1.0,
Lichtenberg,Berlin,recovered,0.0,,-1.0,
Lichtenberg,Berlin,deaths,0.0,,-1.0,
Marzahn-Hellersdorf,Berlin,confirmed,3.000000000006544,,-1.0,
Marzahn-Hellersdorf,Berlin,recovered,0.0,,-1.0,
Marzahn-Hellersdorf,Berlin,deaths,0.0,,-1.0,
Mitte,Berlin,confirmed,18.00000000003926,,-1.0,
Mitte,Berlin,recovered,0.0,,-1.0,
Mitte,Berlin,deaths,0.0,,-1.0,
Neukölln,Berlin,confirmed,7.000000000015267,,-1.0,
Neukölln,Berlin,recovered,0.0,,-1.0,
Neukölln,Berlin,deaths,0.0,,-1.0,
Pankow,Berlin,confirmed,13.000000000028356,,-1.0,
Pankow,Berlin,recovered,0.0,,-1.0,
Pankow,Berlin,deaths,0.0,,-1.0,
Reinickendorf,Berlin,confirmed,3.000000000006544,,-1.0,
Reinickendorf,Berlin,recovered,0.0,,-1.0,
Reinickendorf,Berlin,deaths,0.0,,-1.0,
Spandau,Berlin,confirmed,6.000000000013088,,-1.0,
Spandau,Berlin,recovered,0.0,,-1.0,
Spandau,Berlin,deaths,0.0,,-1.0,
Steglitz-Zehlendorf,Berlin,confirmed,14.000000000030534,,-1.0,
Steglitz-Zehlendorf,Berlin,recovered,0.0,,-1.0,
Steglitz-Zehlendorf,Berlin,deaths,0.0,,-1.0,
Tempelhof-Schöneberg,Berlin,confirmed,8.00000000001745,,-1.0,
Tempelhof-Schöneberg,Berlin,recovered,0.0,,-1.0,
Tempelhof-Schöneberg,Berlin,deaths,0.0,,-1.0,
Treptow-Köpenick,Berlin,confirmed,3.000000000006544,,-1.0,
Treptow-Köpenick,Berlin,recovered,0.0,,-1.0,
Treptow-Köpenick,Berlin,deaths,0.0,,-1.0,
other cases in Berlin,Berlin,confirmed,0.0,,-1.0,
other cases in Berlin,Berlin,recovered,0.0,,-1.0,
other cases in Berlin,Berlin,deaths,2.0000000000043623,,-1.0,
Barnim (Kreis),Brandenburg,confirmed,40.000000000087255,,-1.0,
Barnim (Kreis),Brandenburg,recovered,1.0000000000021811,,-1.0,
Barnim (Kreis),Brandenburg,deaths,0.0,,-1.0,
Brandenburg a. d. Havel,Brandenburg,confirmed,8.00000000001745,,-1.0,
Brandenburg a. d. Havel,Brandenburg,recovered,0.0,,-1.0,
Brandenburg a. d. Havel,Brandenburg,deaths,0.0,,-1.0,
Cottbus,Brandenburg,confirmed,24.000000000052353,,-1.0,
Cottbus,Brandenburg,recovered,0.0,,-1.0,
Cottbus,Brandenburg,deaths,0.0,,-1.0,
Dahme-Spreewald (Kreis),Brandenburg,confirmed,27.00000000005889,,-1.0,
Dahme-Spreewald (Kreis),Brandenburg,recovered,0.0,,-1.0,
Dahme-Spreewald (Kreis),Brandenburg,deaths,0.0,,-1.0,
Elbe-Elster (Kreis),Brandenburg,confirmed,8.00000000001745,,-1.0,
Elbe-Elster (Kreis),Brandenburg,recovered,0.0,,-1.0,
Elbe-Elster (Kreis),Brandenburg,deaths,0.0,,-1.0,
Frankfurt (Oder),Brandenburg,confirmed,5.000000000010907,,-1.0,
Frankfurt (Oder),Brandenburg,recovered,0.0,,-1.0,
Frankfurt (Oder),Brandenburg,deaths,0.0,,-1.0,
Havelland (Kreis),Brandenburg,confirmed,21.000000000045805,,-1.0,
Havelland (Kreis),Brandenburg,recovered,0.0,,-1.0,
Havelland (Kreis),Brandenburg,deaths,0.0,,-1.0,
Märkisch-Oderland (Kreis),Brandenburg,confirmed,49.000000000106866,,-1.0,
Märkisch-Oderland (Kreis),Brandenburg,recovered,0.0,,-1.0,
Märkisch-Oderland (Kreis),Brandenburg,deaths,0.0,,-1.0,
Oberhavel (Kreis),Brandenburg,confirmed,31.00000000006761,,-1.0,
Oberhavel (Kreis),Brandenburg,recovered,0.0,,-1.0,
Oberhavel (Kreis),Brandenburg,deaths,1.0000000000021811,,-1.0,
Oberspreewald-Lausitz (Kreis),Brandenburg,confirmed,11.000000000023991,,-1.0,
Oberspreewald-Lausitz (Kreis),Brandenburg,recovered,0.0,,-1.0,
Oberspreewald-Lausitz (Kreis),Brandenburg,deaths,0.0,,-1.0,
Oder-Spree (Kreis),Brandenburg,confirmed,46.00000000010034,,-1.0,
Oder-Spree (Kreis),Brandenburg,recovered,0.0,,-1.0,
Oder-Spree (Kreis),Brandenburg,deaths,0.0,,-1.0,
Ostprignitz-Ruppin,Brandenburg,confirmed,7.000000000015267,,-1.0,
Ostprignitz-Ruppin,Brandenburg,recovered,0.0,,-1.0,
Ostprignitz-Ruppin,Brandenburg,deaths,0.0,,-1.0,
Potsdam,Brandenburg,confirmed,22.00000000004799,,-1.0,
Potsdam,Brandenburg,recovered,0.0,,-1.0,
Potsdam,Brandenburg,deaths,0.0,,-1.0,
Potsdam-Mittelmark (Kreis),Brandenburg,confirmed,30.00000000006543,,-1.0,
Potsdam-Mittelmark (Kreis),Brandenburg,recovered,0.0,,-1.0,
Potsdam-Mittelmark (Kreis),Brandenburg,deaths,0.0,,-1.0,
Prignitz (Kreis),Brandenburg,confirmed,1.0000000000021811,,-1.0,
Prignitz (Kreis),Brandenburg,recovered,0.0,,-1.0,
Prignitz (Kreis),Brandenburg,deaths,0.0,,-1.0,
Spree-Neiße (Kreis),Brandenburg,confirmed,29.00000000006325,,-1.0,
Spree-Neiße (Kreis),Brandenburg,recovered,0.0,,-1.0,
Spree-Neiße (Kreis),Brandenburg,deaths,0.0,,-1.0,
Teltow-Fläming (Kreis),Brandenburg,confirmed,22.00000000004799,,-1.0,
Teltow-Fläming (Kreis),Brandenburg,recovered,0.0,,-1.0,
Teltow-Fläming (Kreis),Brandenburg,deaths,0.0,,-1.0,
Uckermark (Kreis),Brandenburg,confirmed,4.000000000008725,,-1.0,
Uckermark (Kreis),Brandenburg,recovered,0.0,,-1.0,
Uckermark (Kreis),Brandenburg,deaths,0.0,,-1.0,
other cases in Brandenburg,Brandenburg,confirmed,0.0,,-1.0,
other cases in Brandenburg,Brandenburg,recovered,0.0,,-1.0,
other cases in Brandenburg,Brandenburg,deaths,0.0,,-1.0,
Acre,Brazil,confirmed,2816.999996190456,,-1.0,
Acre,Brazil,recovered,0.0,,-1.0,
Acre,Brazil,deaths,76.00000000016577,,-1.0,
Alagoas,Brazil,confirmed,4437.000006968691,,-1.0,
Alagoas,Brazil,recovered,0.0,,-1.0,
Alagoas,Brazil,deaths,251.00000000065867,,-1.0,
Amapá,Brazil,confirmed,4549.000000459083,,-1.0,
Amapá,Brazil,recovered,0.0,,-1.0,
Amapá,Brazil,deaths,142.00000000018318,,-1.0,
Amazonas,Brazil,confirmed,23703.99994611734,,-1.0,
Amazonas,Brazil,recovered,0.0,,-1.0,
Amazonas,Brazil,deaths,1561.0000000037562,,-1.0,
Bahia,Brazil,confirmed,11196.999992456324,,-1.0,
Bahia,Brazil,recovered,0.0,,-1.0,
Bahia,Brazil,deaths,362.00000000027046,,-1.0,
Ceará,Brazil,confirmed,30559.99997621714,,-1.0,
Ceará,Brazil,recovered,0.0,,-1.0,
Ceará,Brazil,deaths,1900.0000000024586,,-1.0,
Distrito Federal,Brazil,confirmed,5160.999996476011,,-1.0,
Distrito Federal,Brazil,recovered,0.0,,-1.0,
Distrito Federal,Brazil,deaths,77.00000000016794,,-1.0,
Espirito Santo,Brazil,confirmed,8092.000014774624,,-1.0,
Espirito Santo,Brazil,recovered,0.0,,-1.0,
Espirito Santo,Brazil,deaths,341.0000000001788,,-1.0,
Goiás,Brazil,confirmed,1978.000003238465,,-1.0,
Goiás,Brazil,recovered,0.0,,-1.0,
Goiás,Brazil,deaths,78.00000000017013,,-1.0,
Maranhão,Brazil,confirmed,15114.0000186275,,-1.0,
Maranhão,Brazil,recovered,0.0,,-1.0,
Maranhão,Brazil,deaths,634.000000001457,,-1.0,
Mato Grosso,Brazil,confirmed,1054.0000000015443,,-1.0,
Mato Grosso,Brazil,recovered,0.0,,-1.0,
Mato Grosso,Brazil,deaths,32.0000000000698,,-1.0,
Mato Grosso do Sul,Brazil,confirmed,693.0000000017143,,-1.0,
Mato Grosso do Sul,Brazil,recovered,0.0,,-1.0,
Mato Grosso do Sul,Brazil,deaths,17.00000000003708,,-1.0,
Minas Gerais,Brazil,confirmed,5286.000003345399,,-1.0,
Minas Gerais,Brazil,recovered,0.0,,-1.0,
Minas Gerais,Brazil,deaths,177.00000000033592,,-1.0,
Paraná,Brazil,confirmed,2615.9999968111333,,-1.0,
Paraná,Brazil,recovered,0.0,,-1.0,
Paraná,Brazil,deaths,137.0000000001614,,-1.0,
Paraíba,Brazil,confirmed,5837.99999571729,,-1.0,
Paraíba,Brazil,recovered,0.0,,-1.0,
Paraíba,Brazil,deaths,230.00000000056716,,-1.0,
Pará,Brazil,confirmed,18135.000025626152,,-1.0,
Pará,Brazil,recovered,0.0,,-1.0,
Pará,Brazil,deaths,1633.0000000005805,,-1.0,
Pernambuco,Brazil,confirmed,22559.99999191672,,-1.0,
Pernambuco,Brazil,recovered,0.0,,-1.0,
Pernambuco,Brazil,deaths,1834.000000001457,,-1.0,
Piauí,Brazil,confirmed,2636.999998275459,,-1.0,
Piauí,Brazil,recovered,0.0,,-1.0,
Piauí,Brazil,deaths,87.00000000018976,,-1.0,
Rio Grande do Norte,Brazil,confirmed,3795.9999938427222,,-1.0,
Rio Grande do Norte,Brazil,recovered,0.0,,-1.0,
Rio Grande do Norte,Brazil,deaths,170.00000000030536,,-1.0,
Rio Grande do Sul,Brazil,confirmed,4972.99999618665,,-1.0,
Rio Grande do Sul,Brazil,recovered,0.0,,-1.0,
Rio Grande do Sul,Brazil,deaths,161.00000000026608,,-1.0,
Rio de Janeiro,Brazil,confirmed,30372.000028126782,,-1.0,
Rio de Janeiro,Brazil,recovered,0.0,,-1.0,
Rio de Janeiro,Brazil,deaths,3236.999999562572,,-1.0,
Rondônia,Brazil,confirmed,2499.000004489948,,-1.0,
Rondônia,Brazil,recovered,0.0,,-1.0,
Rondônia,Brazil,deaths,90.00000000019631,,-1.0,
Roraima,Brazil,confirmed,2067.00000004836,,-1.0,
Roraima,Brazil,recovered,0.0,,-1.0,
Roraima,Brazil,deaths,64.0000000001396,,-1.0,
Santa Catarina,Brazil,confirmed,5499.00000824135,,-1.0,
Santa Catarina,Brazil,recovered,0.0,,-1.0,
Santa Catarina,Brazil,deaths,94.00000000020503,,-1.0,
Sergipe,Brazil,confirmed,4276.999999444835,,-1.0,
Sergipe,Brazil,recovered,0.0,,-1.0,
Sergipe,Brazil,deaths,69.0000000001505,,-1.0,
São Paulo,Brazil,confirmed,69858.99993133814,,-1.0,
São Paulo,Brazil,recovered,0.0,,-1.0,
São Paulo,Brazil,deaths,5363.0000009799605,,-1.0,
Tocantins,Brazil,confirmed,1809.0000000013479,,-1.0,
Tocantins,Brazil,recovered,0.0,,-1.0,
Tocantins,Brazil,deaths,42.00000000009161,,-1.0,
Bremerhaven,Bremen,confirmed,14.000000000030534,,-1.0,
Bremerhaven,Bremen,recovered,0.0,,-1.0,
Bremerhaven,Bremen,deaths,0.0,,-1.0,
other cases in Bremen,Bremen,confirmed,0.0,,-1.0,
other cases in Bremen,Bremen,recovered,0.0,,-1.0,
other cases in Bremen,Bremen,deaths,0.0,,-1.0,
Cruise Ship 'Grand Princess',US Citizens,confirmed,36.00000000007852,,-1.0,
Cruise Ship 'Grand Princess',US Citizens,recovered,0.0,,-1.0,
Cruise Ship 'Grand Princess',US Citizens,deaths,0.0,,-1.0,
Antofagasta,Chile,confirmed,1778.0000000012128,,-1.0,
Antofagasta,Chile,recovered,0.0,,-1.0,
Antofagasta,Chile,deaths,17.00000000003708,,-1.0,
Araucanía,Chile,confirmed,1715.0000000009381,,-1.0,
Araucanía,Chile,recovered,0.0,,-1.0,
Araucanía,Chile,deaths,44.000000000095966,,-1.0,
Arica y Parinacota,Chile,confirmed,453.00000000066734,,-1.0,
Arica y Parinacota,Chile,recovered,0.0,,-1.0,
Arica y Parinacota,Chile,deaths,7.000000000015267,,-1.0,
Atacama,Chile,confirmed,168.00000000029658,,-1.0,
Atacama,Chile,recovered,0.0,,-1.0,
Atacama,Chile,deaths,0.0,,-1.0,
Aysén,Chile,confirmed,8.00000000001745,,-1.0,
Aysén,Chile,recovered,0.0,,-1.0,
Aysén,Chile,deaths,0.0,,-1.0,
Biobío,Chile,confirmed,1263.000000002456,,-1.0,
Biobío,Chile,recovered,0.0,,-1.0,
Biobío,Chile,deaths,9.00000000001963,,-1.0,
Coquimbo,Chile,confirmed,268.0000000007328,,-1.0,
Coquimbo,Chile,recovered,0.0,,-1.0,
Coquimbo,Chile,deaths,2.0000000000043623,,-1.0,
Los Lagos,Chile,confirmed,693.0000000017143,,-1.0,
Los Lagos,Chile,recovered,0.0,,-1.0,
Los Lagos,Chile,deaths,13.000000000028356,,-1.0,
Los Rios,Chile,confirmed,258.00000000068934,,-1.0,
Los Rios,Chile,recovered,0.0,,-1.0,
Los Rios,Chile,deaths,6.000000000013088,,-1.0,
Magallanes,Chile,confirmed,987.000000001252,,-1.0,
Magallanes,Chile,recovered,0.0,,-1.0,
Magallanes,Chile,deaths,18.00000000003926,,-1.0,
Maule,Chile,confirmed,731.0000000018804,,-1.0,
Maule,Chile,recovered,0.0,,-1.0,
Maule,Chile,deaths,15.000000000032715,,-1.0,
Metropolitana de Santiago,Chile,confirmed,44641.00010761579,,-1.0,
Metropolitana de Santiago,Chile,recovered,0.0,,-1.0,
Metropolitana de Santiago,Chile,deaths,388.0000000003838,,-1.0,
O'Higgins,Chile,confirmed,465.0000000007198,,-1.0,
O'Higgins,Chile,recovered,0.0,,-1.0,
O'Higgins,Chile,deaths,7.000000000015267,,-1.0,
Tarapaca,Chile,confirmed,1246.0000000023824,,-1.0,
Tarapaca,Chile,recovered,0.0,,-1.0,
Tarapaca,Chile,deaths,4.000000000008725,,-1.0,
Valparaíso,Chile,confirmed,1887.0000000016885,,-1.0,
Valparaíso,Chile,recovered,0.0,,-1.0,
Valparaíso,Chile,deaths,38.00000000008289,,-1.0,
Ñuble,Chile,confirmed,1020.0000000013961,,-1.0,
Ñuble,Chile,recovered,0.0,,-1.0,
Ñuble,Chile,deaths,21.000000000045805,,-1.0,
Anhui,China,confirmed,1.0000000000021811,,-1.0,
Anhui,China,recovered,0.0,,-1.0,
Anhui,China,deaths,0.0,,-1.0,
Chongqing,China,confirmed,6.000000000013088,,-1.0,
Chongqing,China,recovered,0.0,,-1.0,
Chongqing,China,deaths,0.0,,-1.0,
Fujian,China,confirmed,1.0000000000021811,,-1.0,
Fujian,China,recovered,0.0,,-1.0,
Fujian,China,deaths,0.0,,-1.0,
Gansu,China,confirmed,2.0000000000043623,,-1.0,
Gansu,China,recovered,0.0,,-1.0,
Gansu,China,deaths,0.0,,-1.0,
Guangdong,China,confirmed,26.000000000056712,,-1.0,
Guangdong,China,recovered,0.0,,-1.0,
Guangdong,China,deaths,0.0,,-1.0,
Guangxi,China,confirmed,2.0000000000043623,,-1.0,
Guangxi,China,recovered,0.0,,-1.0,
Guangxi,China,deaths,0.0,,-1.0,
Guizhou,China,confirmed,1.0000000000021811,,-1.0,
Guizhou,China,recovered,0.0,,-1.0,
Guizhou,China,deaths,0.0,,-1.0,
Hainan,China,confirmed,4.000000000008725,,-1.0,
Hainan,China,recovered,0.0,,-1.0,
Hainan,China,deaths,0.0,,-1.0,
Hebei,China,confirmed,1.0000000000021811,,-1.0,
Hebei,China,recovered,0.0,,-1.0,
Hebei,China,deaths,0.0,,-1.0,
Heilongjiang,China,confirmed,2.0000000000043623,,-1.0,
Heilongjiang,China,recovered,0.0,,-1.0,
Heilongjiang,China,deaths,0.0,,-1.0,
Henan,China,confirmed,5.000000000010907,,-1.0,
Henan,China,recovered,0.0,,-1.0,
Henan,China,deaths,0.0,,-1.0,
Hong Kong,China,confirmed,2.0000000000043623,,-1.0,
Hong Kong,China,recovered,0.0,,-1.0,
Hong Kong,China,deaths,0.0,,-1.0,
Hubei (Wuhan),China,confirmed,444.0000000006282,,-1.0,
Hubei (Wuhan),China,recovered,28.000000000061068,,-1.0,
Hubei (Wuhan),China,deaths,17.00000000003708,,-1.0,
Hunan,China,confirmed,4.000000000008725,,-1.0,
Hunan,China,recovered,0.0,,-1.0,
Hunan,China,deaths,0.0,,-1.0,
Inner Mongolia,China,confirmed,1.0000000000021811,,-1.0,
Inner Mongolia,China,recovered,0.0,,-1.0,
Inner Mongolia,China,deaths,0.0,,-1.0,
Jiangsu,China,confirmed,1.0000000000021811,,-1.0,
Jiangsu,China,recovered,0.0,,-1.0,
Jiangsu,China,deaths,0.0,,-1.0,
Jiangxi,China,confirmed,2.0000000000043623,,-1.0,
Jiangxi,China,recovered,0.0,,-1.0,
Jiangxi,China,deaths,0.0,,-1.0,
Jilin,China,confirmed,1.0000000000021811,,-1.0,
Jilin,China,recovered,0.0,,-1.0,
Jilin,China,deaths,0.0,,-1.0,
Liaoning,China,confirmed,2.0000000000043623,,-1.0,
Liaoning,China,recovered,0.0,,-1.0,
Liaoning,China,deaths,0.0,,-1.0,
Macao,China,confirmed,1.0000000000021811,,-1.0,
Macao,China,recovered,0.0,,-1.0,
Macao,China,deaths,0.0,,-1.0,
Ningxia,China,confirmed,1.0000000000021811,,-1.0,
Ningxia,China,recovered,0.0,,-1.0,
Ningxia,China,deaths,0.0,,-1.0,
Beijing,China,confirmed,14.000000000030534,,-1.0,
Beijing,China,recovered,0.0,,-1.0,
Beijing,China,deaths,0.0,,-1.0,
Qinghai,China,confirmed,1.0000000000021811,,-1.0,
Qinghai,China,recovered,0.0,,-1.0,
Qinghai,China,deaths,0.0,,-1.0,
Shaanxi,China,confirmed,3.000000000006544,,-1.0,
Shaanxi,China,recovered,0.0,,-1.0,
Shaanxi,China,deaths,0.0,,-1.0,
Shandong,China,confirmed,2.0000000000043623,,-1.0,
Shandong,China,recovered,0.0,,-1.0,
Shandong,China,deaths,0.0,,-1.0,
Shanghai,China,confirmed,9.00000000001963,,-1.0,
Shanghai,China,recovered,0.0,,-1.0,
Shanghai,China,deaths,0.0,,-1.0,
Shanxi,China,confirmed,1.0000000000021811,,-1.0,
Shanxi,China,recovered,0.0,,-1.0,
Shanxi,China,deaths,0.0,,-1.0,
Sichuan,China,confirmed,5.000000000010907,,-1.0,
Sichuan,China,recovered,0.0,,-1.0,
Sichuan,China,deaths,0.0,,-1.0,
Tianjin,China,confirmed,4.000000000008725,,-1.0,
Tianjin,China,recovered,0.0,,-1.0,
Tianjin,China,deaths,0.0,,-1.0,
Tibet,China,confirmed,1.0000000000021811,,-1.0,
Tibet,China,recovered,0.0,,-1.0,
Tibet,China,deaths,0.0,,-1.0,
Xinjiang,China,confirmed,2.0000000000043623,,-1.0,
Xinjiang,China,recovered,0.0,,-1.0,
Xinjiang,China,deaths,0.0,,-1.0,
Yunnan,China,confirmed,1.0000000000021811,,-1.0,
Yunnan,China,recovered,0.0,,-1.0,
Yunnan,China,deaths,0.0,,-1.0,
Zhejiang,China,confirmed,10.000000000021814,,-1.0,
Zhejiang,China,recovered,0.0,,-1.0,
Zhejiang,China,deaths,0.0,,-1.0,
Baden-Württemberg,Germany,confirmed,0.0,,-1.0,
Baden-Württemberg,Germany,recovered,0.0,,-1.0,
Baden-Württemberg,Germany,deaths,0.0,,-1.0,
Bavaria,Germany,confirmed,1.0000000000021811,,-1.0,
Bavaria,Germany,recovered,0.0,,-1.0,
Bavaria,Germany,deaths,0.0,,-1.0,
Berlin,Germany,confirmed,0.0,,-1.0,
Berlin,Germany,recovered,0.0,,-1.0,
Berlin,Germany,deaths,0.0,,-1.0,
Brandenburg,Germany,confirmed,0.0,,-1.0,
Brandenburg,Germany,recovered,0.0,,-1.0,
Brandenburg,Germany,deaths,0.0,,-1.0,
Bremen,Germany,confirmed,0.0,,-1.0,
Bremen,Germany,recovered,0.0,,-1.0,
Bremen,Germany,deaths,0.0,,-1.0,
Hamburg,Germany,confirmed,0.0,,-1.0,
Hamburg,Germany,recovered,0.0,,-1.0,
Hamburg,Germany,deaths,0.0,,-1.0,
Hesse,Germany,confirmed,0.0,,-1.0,
Hesse,Germany,recovered,0.0,,-1.0,
Hesse,Germany,deaths,0.0,,-1.0,
Mecklenburg-Western Pomerania,Germany,confirmed,0.0,,-1.0,
Mecklenburg-Western Pomerania,Germany,recovered,0.0,,-1.0,
Mecklenburg-Western Pomerania,Germany,deaths,0.0,,-1.0,
Lower Saxony,Germany,confirmed,0.0,,-1.0,
Lower Saxony,Germany,recovered,0.0,,-1.0,
Lower Saxony,Germany,deaths,0.0,,-1.0,
North Rhine-Westphalia,Germany,confirmed,0.0,,-1.0,
North Rhine-Westphalia,Germany,recovered,0.0,,-1.0,
North Rhine-Westphalia,Germany,deaths,0.0,,-1.0,
Rhineland-Palatinate,Germany,confirmed,0.0,,-1.0,
Rhineland-Palatinate,Germany,recovered,0.0,,-1.0,
Rhineland-Palatinate,Germany,deaths,0.0,,-1.0,
Saarland,Germany,confirmed,0.0,,-1.0,
Saarland,Germany,recovered,0.0,,-1.0,
Saarland,Germany,deaths,0.0,,-1.0,
Saxony,Germany,confirmed,0.0,,-1.0,
Saxony,Germany,recovered,0.0,,-1.0,
Saxony,Germany,deaths,0.0,,-1.0,
